date,min,max,median,q1,q3,stdev,count
2022-07-06T00:00:00.000Z,0,14.6,1,0.6,1.6,1.161,573
2022-07-07T00:00:00.000Z,0.5,10.5,3.9,1.9,5.5,2.11,397
2022-07-08T00:00:00.000Z,0,4.4,0.9,0.4,1.9,1.103,524
2022-07-09T00:00:00.000Z,0,5.5,1.3,0.6,2.1,0.869,572
2022-07-10T00:00:00.000Z,0,4.1,1.4,0.7,2.2,0.935,563
2022-07-11T00:00:00.000Z,0,6.9,2.1,1.1,4.9,2.009,559
2022-07-12T00:00:00.000Z,0.4,6,2.2,1.7,2.8,1.068,557
2022-07-13T00:00:00.000Z,1.4,7.8,3.1,2.5,4.1,1.039,587
2022-07-14T00:00:00.000Z,1,6.4,2.7,2.2,3.8,1.073,557
2022-07-15T00:00:00.000Z,0.5,5.6,2.4,1.8,2.8,0.865,561
2022-07-16T00:00:00.000Z,1.3,6.8,4.3,3.2,5.3,1.123,621
2022-07-17T00:00:00.000Z,1.9,8.4,4.2,3,5.3,1.52,620
2022-07-18T00:00:00.000Z,1.3,10.7,4,3.3,4.7,1.246,579
2022-07-19T00:00:00.000Z,0,8.4,1.2,0.7,5,2.456,571
2022-07-20T00:00:00.000Z,0,6.4,2.2,1.3,3,0.978,565
2022-07-21T00:00:00.000Z,0,6.3,2.2,1.8,3.4,1.192,573
2022-07-22T00:00:00.000Z,0.6,13.7,3.2,2.1,4.2,1.819,598
2022-07-23T00:00:00.000Z,0.5,5.7,2.2,1.5,3.8,1.361,598
2022-07-24T00:00:00.000Z,1.5,7.2,2.8,2.4,4,1.287,580
2022-07-25T00:00:00.000Z,0,11.9,4.4,2.8,5.7,2.483,583
2022-07-26T00:00:00.000Z,0.2,9.7,4.4,3.5,5.3,1.78,591
2022-07-27T00:00:00.000Z,1,8.6,4,2.4,4.6,1.311,609
2022-07-28T00:00:00.000Z,0.7,5.3,2.7,2.3,3.1,0.648,589
2022-07-29T00:00:00.000Z,1,9.9,4.4,2.7,5.8,2.414,607
2022-07-30T00:00:00.000Z,0.5,10.3,4.3,2.1,6.4,2.39,602
2022-07-31T00:00:00.000Z,1.3,18.6,4.2,3.2,10.1,4.819,607
2022-08-01T00:00:00.000Z,0.8,9.1,4.1,2.8,5.09,1.537,515
2022-08-02T00:00:00.000Z,0,5.2,2.6,1.1,3.6,1.35,571
2022-08-03T00:00:00.000Z,0.3,9.8,2.5,1.4,4.09,2.191,583
2022-08-04T00:00:00.000Z,2.4,16.7,6.3,4.34,8.44,2.798,605
2022-08-05T00:00:00.000Z,0.6,10.5,3.7,2.2,4.8,1.693,603
2022-08-06T00:00:00.000Z,0.1,6.4,2.2,1.4,2.85,1.018,604
2022-08-07T00:00:00.000Z,0.7,5.4,3.1,2.1,3.8,1.086,591
2022-08-08T00:00:00.000Z,0.1,7.9,1.8,1.2,2.8,1.806,586
2022-08-09T00:00:00.000Z,0.9,13.3,3.3,2.6,3.9,1.19,591
2022-08-10T00:00:00.000Z,0.9,9.7,4.1,2.4,7,2.366,616
2022-08-11T00:00:00.000Z,0.2,7,3.3,1.8,4.9,1.795,600
2022-08-12T00:00:00.000Z,0.3,6.8,2.1,1.3,3.1,1.148,580
2022-08-13T00:00:00.000Z,0.8,6.1,2.9,2.4,4.2,1.169,603
2022-08-14T00:00:00.000Z,0.8,12.8,2.8,2.1,3.2,0.878,604
2022-08-15T00:00:00.000Z,1.2,4.8,2.3,1.9,2.8,0.709,589
2022-08-16T00:00:00.000Z,0.3,5.1,2,1.35,2.8,0.934,589
2022-08-17T00:00:00.000Z,1.5,5.6,3.7,2.5,4.1,0.901,532
2022-08-18T00:00:00.000Z,0.8,17.2,4.9,3.6,7.7,2.954,622
2022-08-19T00:00:00.000Z,4.3,12.7,6.1,5.5,7.1,1.343,621
2022-08-20T00:00:00.000Z,2.4,9.9,6.1,5.7,6.9,1.075,605
2022-08-21T00:00:00.000Z,0.9,9.5,3.9,2.6,5.2,1.582,598
2022-08-22T00:00:00.000Z,1.3,7.8,4,3.5,4.6,1.21,613
2022-08-23T00:00:00.000Z,1.2,10.2,4.2,2.4,5.2,1.94,609
2022-08-24T00:00:00.000Z,0.4,5.6,2.3,1.7,3,0.902,603
2022-08-25T00:00:00.000Z,0.6,8.9,2.5,1.9,3,0.88,570
2022-08-26T00:00:00.000Z,1.2,7.7,3.3,2.6,4.7,1.44,609
2022-08-27T00:00:00.000Z,0.4,5.3,1.4,1,2,0.979,577
2022-08-28T00:00:00.000Z,0.2,8.1,2.1,1.35,2.6,0.926,592
2022-08-29T00:00:00.000Z,0,5.3,1.5,0.7,2.2,1.127,562
2022-08-30T00:00:00.000Z,2.6,8.1,4,3.5,4.9,1.004,579
2022-08-31T00:00:00.000Z,1.2,9.8,4.5,3.7,5.2,1.348,603
2022-09-01T00:00:00.000Z,1,12.5,2.9,2.1,3.9,1.283,584
2022-09-02T00:00:00.000Z,2.6,10.6,4,3.6,4.6,1.127,575
2022-09-03T00:00:00.000Z,1.3,9.4,3,2.5,4.3,1.226,590
2022-09-04T00:00:00.000Z,2.1,10,4.7,3.3,6,1.667,591
2022-09-05T00:00:00.000Z,2.5,10.8,5.4,4.3,6.7,1.67,624
2022-09-06T00:00:00.000Z,2.6,10.3,4.5,3.8,5.5,1.426,600
2022-09-07T00:00:00.000Z,6.9,21.8,12.1,9.4,13.45,3.917,609
2022-09-08T00:00:00.000Z,13,26.8,17.3,16.5,18.2,1.868,627
2022-09-09T00:00:00.000Z,7.9,24.2,14.8,10,16.8,3.959,598
2022-09-10T00:00:00.000Z,1.2,13.6,9.1,6.7,10.6,2.481,607
2022-09-11T00:00:00.000Z,0.1,16,4,3,5.3,2.091,603
2022-09-12T00:00:00.000Z,3.5,15,6.8,6,9.3,2.307,549
2022-09-13T00:00:00.000Z,2.3,12,5.3,4,6.2,1.76,615
2022-09-14T00:00:00.000Z,0,7.1,3.1,1.5,4.1,1.639,567
2022-09-15T00:00:00.000Z,0,3.7,0.3,0.1,0.6,0.544,503
2022-09-16T00:00:00.000Z,0,11.5,1.6,1,2.7,1.195,586
2022-09-17T00:00:00.000Z,0.2,6.5,1.5,0.9,2.4,1,564
2022-09-18T00:00:00.000Z,0,7.1,1.2,0.3,2.5,1.471,560
2022-09-19T00:00:00.000Z,0.5,7.4,2.4,1.5,3.65,1.526,580
2022-09-20T00:00:00.000Z,0,9.4,1.9,0.5,2.29,1.081,544
2022-09-21T00:00:00.000Z,0.4,9.7,2.5,1.6,5.85,2.433,569
2022-09-22T00:00:00.000Z,4.8,29.6,7.4,6.2,8.3,2.121,603
2022-09-23T00:00:00.000Z,0.2,15.9,6.2,1,7.8,4.467,591
2022-09-24T00:00:00.000Z,0.4,5.9,1.6,1,2.8,1.186,576
2022-09-25T00:00:00.000Z,0.3,7,3.7,1.6,4.2,1.513,603
2022-09-26T00:00:00.000Z,0.2,23.2,5.1,4,6.3,2.522,582
2022-09-27T00:00:00.000Z,0.2,14.8,2.5,1.6,3.2,1.45,612
2022-09-28T00:00:00.000Z,0.3,7.7,1.5,1.1,2,0.97,602
2022-09-29T00:00:00.000Z,0.6,8.2,2.4,1.4,3.8,1.582,589
2022-09-30T00:00:00.000Z,0.6,6.4,1.9,1.6,2.6,0.842,589
2022-10-01T00:00:00.000Z,0.2,7.9,1.4,1,2.4,1.28,603
2022-10-02T00:00:00.000Z,0,10.3,1.6,0.6,2.2,1.195,551
2022-10-03T00:00:00.000Z,0,6,1,0.5,2,1.501,580
2022-10-04T00:00:00.000Z,0,11.6,1.4,0.9,3.1,2.041,595
2022-10-05T00:00:00.000Z,0.8,9.9,4.3,2.7,5.9,1.971,615
2022-10-06T00:00:00.000Z,0.7,12.6,5.4,2.65,8,2.895,580
2022-10-07T00:00:00.000Z,1.4,21.5,7.7,4.9,10.4,5.318,628
2022-10-08T00:00:00.000Z,5,17.3,7.9,7.3,8.5,1.164,616
2022-10-09T00:00:00.000Z,1.6,56.2,9.5,4.8,10.9,6.526,626
2022-10-10T00:00:00.000Z,0.9,29.2,3.6,2.2,5.85,4.249,601
2022-10-11T00:00:00.000Z,0.9,15.4,2.5,2.1,3.1,1.367,599
2022-10-12T00:00:00.000Z,0.9,10.6,6.5,4,7.4,2.28,607
2022-10-13T00:00:00.000Z,2.6,11,3.8,3.5,4.2,1.174,594
2022-10-14T00:00:00.000Z,0.1,11.5,5.1,1.8,6.2,2.714,584
2022-10-15T00:00:00.000Z,0.5,12.9,3,1.2,5.45,2.998,612
2022-10-16T00:00:00.000Z,0.9,8.8,3.8,2.3,6.4,1.957,619
2022-10-17T00:00:00.000Z,4.3,18.7,8.5,7.5,9.8,2.393,600
2022-10-18T00:00:00.000Z,2.7,18.4,6.2,5.3,7.8,2.726,446
2022-10-21T00:00:00.000Z,0,23.8,2,1,3.8,2.493,579
2022-10-22T00:00:00.000Z,0,4.6,1.2,0.5,2.4,1.178,583
2022-10-23T00:00:00.000Z,0,3.5,0.4,0.2,0.7,0.428,521
2022-10-24T00:00:00.000Z,0,3.8,0.6,0.2,1.3,0.941,538
2022-10-25T00:00:00.000Z,0,20.5,1.9,0.6,3,2.359,518
2022-10-26T00:00:00.000Z,0,5.2,0.3,0.1,1,0.83,530
2022-10-27T00:00:00.000Z,0,11.2,2.2,1.3,3,1.924,625
2022-10-28T00:00:00.000Z,0.1,18,2.6,1.7,5.2,2.851,605
2022-10-29T00:00:00.000Z,0.2,11,2.8,1.8,3.9,1.632,607
2022-10-30T00:00:00.000Z,0.3,12.2,1.5,0.9,2.7,1.689,559
2022-10-31T00:00:00.000Z,0,13.5,3,0.6,5,2.697,567
2022-11-01T00:00:00.000Z,0,16.2,2.2,1,3.7,2.032,511
2022-11-02T00:00:00.000Z,0,16,3.5,1,6.2,3.092,495
2022-11-03T00:00:00.000Z,0,7.5,1.4,0.6,2.4,1.563,385
2022-11-04T00:00:00.000Z,1.3,6.7,2.9,2.1,3.5,1.043,397
2022-11-05T00:00:00.000Z,0,60.6,3.6,0.35,5.2,5.874,364
2022-11-06T00:00:00.000Z,0,6.1,0.1,0,0.3,0.995,266
2022-11-07T00:00:00.000Z,0,18.7,2.3,1.3,4.7,2.257,562
2022-11-08T00:00:00.000Z,0,20.1,5.1,3,8.3,4.382,547
2022-11-09T00:00:00.000Z,0,5.2,1,0.3,3,1.565,529
2022-11-10T00:00:00.000Z,0,11.6,0.2,0.1,0.5,1.677,194
2022-11-11T00:00:00.000Z,0.1,13.2,4.8,3.6,6.3,2.102,279
2022-11-12T00:00:00.000Z,1.1,14.4,8.5,6,11.05,3.366,341
2022-11-13T00:00:00.000Z,0,9.7,3.6,1.9,6.4,2.564,322
2022-11-14T00:00:00.000Z,0.3,18.3,2.2,1.8,8.94,4.715,317
2022-11-15T00:00:00.000Z,2.5,20.4,5.7,3.6,8.5,3.954,329
2022-11-16T00:00:00.000Z,0.1,18.1,8.05,6.95,10,3.06,280
2022-11-17T00:00:00.000Z,1.1,12.1,2.7,2.2,3.7,1.863,223
2022-11-18T00:00:00.000Z,1.2,7.8,2.4,2,2.8,0.991,203
2022-11-19T00:00:00.000Z,0.8,21.6,9.4,6.2,13,4.589,389
2022-11-20T00:00:00.000Z,0,32.6,6.5,3,10.4,4.602,398
2022-11-21T00:00:00.000Z,0.1,14.2,4.3,2.3,5.5,2.286,335
2022-11-22T00:00:00.000Z,0,18.6,3.8,2,6.8,3.321,311
2022-11-23T00:00:00.000Z,0,61.3,3.8,2.3,5.4,5.716,423
2022-11-24T00:00:00.000Z,0,3,0.8,0.3,1.3,0.663,548
2022-11-25T00:00:00.000Z,0,13.4,3.7,1.3,5.5,2.443,558
2022-11-26T00:00:00.000Z,0,38.9,4,2.4,7.4,4.709,517
2022-11-27T00:00:00.000Z,0,8.9,0.6,0.2,1.5,1.541,483
2022-11-28T00:00:00.000Z,0,14.6,3.4,1.8,5.3,2.619,527
2022-11-29T00:00:00.000Z,0,3.7,0.5,0.2,1.1,0.616,262
2022-11-30T00:00:00.000Z,3.1,29.1,10.2,8.15,11.4,2.844,289
2022-12-01T00:00:00.000Z,0,21,8.1,5.2,12.3,4.959,437
2022-12-02T00:00:00.000Z,0,14.2,0.2,0.1,0.6,2.782,289
2022-12-03T00:00:00.000Z,0,3.1,1,0.7,1.3,0.513,245
2022-12-04T00:00:00.000Z,1.4,19.1,3.6,2.7,5,2.748,413
2022-12-05T00:00:00.000Z,0.8,13.4,5.4,2.2,7.4,2.81,349
2022-12-06T00:00:00.000Z,0.5,12.5,3.2,2.29,6,2.367,344
2022-12-07T00:00:00.000Z,2.4,24.6,5.3,4.09,6.5,2.12,514
2022-12-08T00:00:00.000Z,0,13.2,7,4,9.7,3.645,423
2022-12-09T00:00:00.000Z,0,5,1.5,1,2.1,0.986,199
2022-12-10T00:00:00.000Z,0,10.1,1.9,1.14,2.6,1.285,321
2022-12-11T00:00:00.000Z,0,14.9,4.8,0.7,6.6,3.394,367
2022-12-12T00:00:00.000Z,0,7.4,2.5,1.3,3.9,1.634,281
2022-12-13T00:00:00.000Z,0,12.7,5,3.3,6.8,3.206,358
2022-12-14T00:00:00.000Z,5.9,28.7,11.5,9.2,13.8,3.645,294
2022-12-15T00:00:00.000Z,3.4,29.5,7,5.8,11.15,4.956,217
2022-12-16T00:00:00.000Z,0,20,8.8,1.1,10.4,4.69,446
2022-12-17T00:00:00.000Z,0.6,16.9,4.34,2.8,6.8,3.055,626
2022-12-18T00:00:00.000Z,1.9,19.5,6.7,4.6,8.19,2.522,649
2022-12-19T00:00:00.000Z,0,24.9,6.7,4.9,10,4.46,632
2022-12-20T00:00:00.000Z,1.3,33.1,7.2,5.4,9.1,4.038,621
2022-12-21T00:00:00.000Z,0,24.9,13.5,0.6,16.3,7.694,541
2022-12-22T00:00:00.000Z,0,38.4,4.84,2.1,12.7,7.923,554
2022-12-23T00:00:00.000Z,1.4,51.5,5.8,3.8,10.2,8.489,587
2022-12-24T00:00:00.000Z,0.9,71.9,6.9,4.4,9.3,10.075,602
2022-12-25T00:00:00.000Z,0,26.4,8.3,5.6,10,3.454,576
2022-12-26T00:00:00.000Z,0.6,15.3,4.4,2.8,6.6,2.901,605
2022-12-27T00:00:00.000Z,0,20.8,6.7,2.6,9,3.906,530
2022-12-28T00:00:00.000Z,0,3.8,0.5,0.1,1.3,0.801,440
2022-12-29T00:00:00.000Z,0,4.4,0.6,0.1,1.3,0.909,300
2022-12-30T00:00:00.000Z,0,25.5,3.4,1.6,6.7,3.913,594
2022-12-31T00:00:00.000Z,0,15.6,7.8,5.15,9.44,3.287,484
2023-01-01T00:00:00.000Z,0,28,3.4,1.7,5.2,3.738,624
2023-01-02T00:00:00.000Z,1.8,20.6,12.15,8.19,14.85,4.178,600
2023-01-03T00:00:00.000Z,3.3,25.1,10.45,7.7,12.1,3.414,612
2023-01-04T00:00:00.000Z,0,14.6,4.3,0.4,7.8,3.783,475
2023-01-05T00:00:00.000Z,3.5,21.5,8.9,7,11.25,3.516,596
2023-01-06T00:00:00.000Z,0,20.3,6.5,0.7,9.5,4.936,505
2023-01-07T00:00:00.000Z,0,13.2,7.5,5.55,8.9,2.603,644
2023-01-08T00:00:00.000Z,0,18.3,10.5,7.8,12.9,4.415,594
2023-01-09T00:00:00.000Z,0,23.1,0.6,0.1,6.4,5.28,519
2023-01-10T00:00:00.000Z,0,12.6,1.8,0.5,4.6,2.788,540
2023-01-11T00:00:00.000Z,0,15.1,0.4,0.1,2,1.858,382
2023-01-12T00:00:00.000Z,0,23.7,4.55,2.4,6.1,2.871,602
2023-01-13T00:00:00.000Z,0,13.5,2.4,1.5,4,2.05,597
2023-01-14T00:00:00.000Z,0,10.8,3.75,2.4,5.5,2.068,576
2023-01-15T00:00:00.000Z,0,8.4,1.4,0.6,3.1,1.71,550
2023-01-16T00:00:00.000Z,0,22.6,5.7,2,8.8,4.224,392
2023-01-17T00:00:00.000Z,0,13.1,2,1.1,3.8,2.437,575
2023-01-18T00:00:00.000Z,0.6,64.4,5,3.3,12.1,7.633,610
2023-01-19T00:00:00.000Z,0.6,26,6.7,2.3,10,4.866,603
2023-01-20T00:00:00.000Z,1.2,9.8,3.6,3.1,4.4,1.271,602
2023-01-21T00:00:00.000Z,2.1,29,8.4,4.7,17.1,8.313,622
2023-01-22T00:00:00.000Z,0.6,22.3,9,2.6,11.1,4.905,621
2023-01-23T00:00:00.000Z,2.2,14.5,7.1,5.5,8.7,2.072,648
2023-01-24T00:00:00.000Z,1.9,31.4,11.7,4.4,15.2,6.476,622
2023-01-25T00:00:00.000Z,0,24.9,4.4,3.1,6.4,2.842,606
2023-01-26T00:00:00.000Z,0,26,3.2,0.25,6.2,5.233,488
2023-01-27T00:00:00.000Z,0,4.5,0.7,0.1,1.3,0.97,418
2023-01-28T00:00:00.000Z,0,8,1,0.2,2.7,1.557,469
2023-01-29T00:00:00.000Z,1.5,76.1,4.4,3.4,8.4,7.728,666
2023-01-30T00:00:00.000Z,0.8,29.5,4,2.4,9.3,6.361,637
2023-01-31T00:00:00.000Z,2.2,37.2,12.7,5.2,17.1,7.608,646
2023-02-01T00:00:00.000Z,0,46.4,10.5,7.2,13.4,6.137,592
2023-02-02T00:00:00.000Z,0.1,18.7,2.9,1.7,5.09,3.17,610
2023-02-03T00:00:00.000Z,0,13.7,5.1,3.1,6.6,2.892,519
2023-02-04T00:00:00.000Z,0,43.2,2.7,0.2,7.85,10.811,429
2023-02-05T00:00:00.000Z,0.8,24.8,3.5,2.6,5.2,2.388,624
2023-02-06T00:00:00.000Z,0,16.3,1.8,0.9,3.3,2.465,512
2023-02-07T00:00:00.000Z,0,24.3,2.1,0.8,3.3,3.69,582
2023-02-08T00:00:00.000Z,0,12.2,1.7,0.9,2.6,1.547,566
2023-02-09T00:00:00.000Z,0,12,0.9,0.5,2.45,2.443,568
2023-02-10T00:00:00.000Z,0,55.4,1,0.3,3.3,4.56,567
2023-02-11T00:00:00.000Z,0,12.4,3.3,1.9,5,2.339,606
2023-02-12T00:00:00.000Z,0,11.9,2.4,0.4,4.7,2.658,587
2023-02-13T00:00:00.000Z,0,22.2,2.7,1.6,4.2,2.822,562
2023-02-14T00:00:00.000Z,0,6.1,2.1,0.4,3.4,1.56,517
2023-02-15T00:00:00.000Z,0.5,5.7,2.1,1.5,3,1.018,594
2023-02-16T00:00:00.000Z,2.2,60.9,8.6,5,10.8,6.472,614
2023-02-17T00:00:00.000Z,0.8,29.2,9,4.5,13.7,5.93,634
2023-02-18T00:00:00.000Z,0,27.3,6.05,0.6,12.2,6.248,602
2023-02-19T00:00:00.000Z,0,4.1,0.6,0.3,1.1,0.758,541
2023-02-20T00:00:00.000Z,0,12.8,0.4,0.1,0.8,1.3,471
2023-02-21T00:00:00.000Z,0,20.9,2.7,0.8,6.2,3.821,519
2023-02-22T00:00:00.000Z,0,29.5,4.09,2.5,6.4,4.294,619
2023-02-23T00:00:00.000Z,0.9,41.5,3.1,2,5.5,5.278,626
2023-02-24T00:00:00.000Z,0.9,23.4,2.95,1.8,4.6,2.988,636
2023-02-25T00:00:00.000Z,0,19.6,6.1,3.7,7.9,3.907,619
2023-02-26T00:00:00.000Z,0,12.1,3.6,0.95,5.5,2.617,576
2023-02-27T00:00:00.000Z,0,3.6,0.1,0,0.2,0.331,204
2023-02-28T00:00:00.000Z,0,4.8,0.2,0.1,0.8,0.773,430
2023-03-01T00:00:00.000Z,0,5.4,0.6,0.2,1.1,0.899,501
2023-03-02T00:00:00.000Z,0,7.2,1.65,0.8,2.6,1.167,550
2023-03-03T00:00:00.000Z,0,23,6.2,1.8,7.6,3.679,594
2023-03-04T00:00:00.000Z,0,11,4.8,1,7.8,3.249,579
2023-03-05T00:00:00.000Z,0,39.8,1.6,0.8,2.4,4.89,569
2023-03-06T00:00:00.000Z,0,6.8,1.6,1,2.4,1.098,562
2023-03-07T00:00:00.000Z,1.7,15.5,7.8,6.25,12.2,3.767,608
2023-03-08T00:00:00.000Z,3.9,12.9,7.4,6.3,8,1.28,600
2023-03-09T00:00:00.000Z,3.5,37.5,8.6,6.7,12.35,3.904,621
2023-03-10T00:00:00.000Z,0,11.7,5.9,5,7.1,2.52,574
2023-03-11T00:00:00.000Z,0,5,0.2,0.1,0.9,1.112,316
2023-03-12T00:00:00.000Z,0,12.1,0.7,0.3,1,0.942,416
2023-03-13T00:00:00.000Z,0.5,17,3.1,2.2,4.5,1.737,542
2023-03-14T00:00:00.000Z,0,14,5.6,3.85,8.6,3.35,512
2023-03-15T00:00:00.000Z,0,10.6,2.1,0.4,3.4,1.912,529
2023-03-16T00:00:00.000Z,0,7.9,0.9,0.4,1.5,0.969,361
2023-03-17T00:00:00.000Z,1.3,9.3,3,2.29,3.9,1.207,583
2023-03-18T00:00:00.000Z,0.1,7.9,1.2,0.6,2.54,1.383,536
2023-03-19T00:00:00.000Z,0.3,6.3,1.8,1.1,2.6,1.103,579
2023-03-20T00:00:00.000Z,0,39.8,2.2,1.55,3.4,3.616,584
2023-03-21T00:00:00.000Z,0,2.5,0.1,0,0.2,0.221,422
2023-03-22T00:00:00.000Z,0,10,0.25,0.1,0.9,1.582,422
2023-03-23T00:00:00.000Z,0,27.5,0.2,0,13.7,7.336,383
2023-03-24T00:00:00.000Z,0,12.7,3.2,0.8,5.75,3.047,580
2023-03-25T00:00:00.000Z,0,6.2,0.3,0.1,1.3,1.173,483
2023-03-26T00:00:00.000Z,0,15.1,1,0.5,1.5,1.35,583
2023-03-27T00:00:00.000Z,0,8.1,1.5,0.9,4.1,2.095,579
2023-03-28T00:00:00.000Z,0.4,15.5,3.3,1.6,5.7,2.809,608
2023-03-29T00:00:00.000Z,0.6,6.6,2.4,1.8,3.4,1.317,566
2023-03-30T00:00:00.000Z,0.4,15,8.4,4.9,10.3,3.92,616
2023-03-31T00:00:00.000Z,0,1.9,0.2,0.1,0.5,0.372,450
2023-04-01T00:00:00.000Z,0,12.3,0.2,0.1,2,1.701,474
2023-04-02T00:00:00.000Z,0,21.3,1.2,0.2,2.9,2.424,575
2023-04-03T00:00:00.000Z,0,6.9,0.6,0.2,1.2,1.032,523
2023-04-04T00:00:00.000Z,0,6.9,0.8,0.3,1.65,1.317,577
2023-04-05T00:00:00.000Z,0.4,6.5,3,1.8,4,1.486,593
2023-04-06T00:00:00.000Z,0.3,7,2.7,1.9,4.3,1.446,598
2023-04-07T00:00:00.000Z,0.5,28.1,2.3,1.4,4,4.719,609
2023-04-08T00:00:00.000Z,0.3,8.2,2.2,1.2,2.9,1.188,599
2023-04-09T00:00:00.000Z,0.3,23.2,1.2,0.8,1.9,1.838,580
2023-04-10T00:00:00.000Z,0.2,10.8,1.5,0.8,2.4,1.597,589
2023-04-11T00:00:00.000Z,0.4,10.2,1.8,1.1,2.7,1.195,615
2023-04-12T00:00:00.000Z,0.5,6.4,1.7,1.3,2.5,0.86,625
2023-04-13T00:00:00.000Z,0.4,9.9,2.3,1.8,2.8,1.136,612
2023-04-14T00:00:00.000Z,0,7.6,0.9,0.6,1.3,0.888,583
2023-04-15T00:00:00.000Z,0,21.5,1.2,0.2,3.2,2.515,554
2023-04-16T00:00:00.000Z,1.2,14.1,4.9,3.3,6.9,2.978,624
2023-04-17T00:00:00.000Z,0.6,5.1,2.3,1.6,3.1,0.947,593
2023-04-18T00:00:00.000Z,0.3,6.9,2,1.3,2.9,1.075,612
2023-04-19T00:00:00.000Z,0.5,24.6,1.8,1.3,2.3,1.241,606
2023-04-20T00:00:00.000Z,0.8,8.3,2,1.6,2.9,1.089,577
2023-04-21T00:00:00.000Z,0.6,3.2,1.2,1,1.3,0.318,573
2023-04-22T00:00:00.000Z,0.8,8.2,3.2,1.8,4,1.502,589
2023-04-23T00:00:00.000Z,1.5,15.2,5.6,4.2,6.9,2.384,619
2023-04-24T00:00:00.000Z,1.1,13,4.5,2.9,6.1,2.058,623
2023-04-25T00:00:00.000Z,0.1,16.5,7.1,1.6,12.05,5.244,600
2023-04-26T00:00:00.000Z,0,12.3,1.05,0.2,2.2,2.291,350
2023-04-27T00:00:00.000Z,0.7,19.5,4.59,1.7,8.4,3.576,618
2023-04-28T00:00:00.000Z,0,20.8,1.5,0.8,2.2,1.466,467
2023-04-29T00:00:00.000Z,0,18.8,3.2,0.6,4.09,2.298,586
2023-04-30T00:00:00.000Z,0.4,7.5,1.4,1.1,2,0.939,599
2023-05-01T00:00:00.000Z,0.7,9.7,2.9,1.5,5.7,2.416,603
2023-05-02T00:00:00.000Z,1.2,8.5,3.6,2.9,5.6,1.675,617
